Gold_Close,Gold_High,Gold_Low,Gold_Open,Daily Return,Monthly Return,Annual Return
1160.0999755859375,1168.4000244140625,1156.5,1166.4000244140625,-0.0054012763170935285,,
1150.699951171875,1162.0,1147.699951171875,1162.0,-0.008102770978263951,,
1152.0999755859375,1160.5,1149.699951171875,1155.4000244140625,0.0012166720026682842,,
1152.5999755859375,1159.199951171875,1152.5999755859375,1158.199951171875,0.0004339901142222935,,
1153.300048828125,1162.300048828125,1150.0999755859375,1159.699951171875,0.0006073861331044039,,
1148.300048828125,1158.199951171875,1144.300048828125,1153.5999755859375,-0.004335385232212996,,
1151.4000244140625,1174.300048828125,1147.0,1148.699951171875,0.002699621574606015,,
1169.0999755859375,1171.5999755859375,1159.300048828125,1171.5999755859375,0.015372547156998984,,
1184.800048828125,1185.4000244140625,1171.0,1171.0,0.013429196450302605,,
1188.0,1188.0,1181.199951171875,1181.5999755859375,0.002700836461848599,,
1191.699951171875,1193.0,1186.0,1188.0,0.003114437013362892,,
1197.300048828125,1199.199951171875,1192.5,1192.5,0.0046992513935602,,
1205.0999755859375,1213.699951171875,1198.199951171875,1198.199951171875,0.006514596541983497,,
1199.800048828125,1199.800048828125,1196.300048828125,1197.0,-0.004397914584004181,,
1184.800048828125,1198.5,1181.5999755859375,1198.0,-0.012502083171817557,,
1183.0999755859375,1190.0999755859375,1178.199951171875,1185.800048828125,-0.001434903082481287,-0.02432789097306831,
1208.0999755859375,1208.199951171875,1181.0,1182.9000244140625,0.021130927661137555,,
1200.9000244140625,1205.699951171875,1194.800048828125,1204.0,-0.005959731245241517,,
1218.5999755859375,1224.199951171875,1209.9000244140625,1209.9000244140625,0.014738904831408384,,
1210.5999755859375,1214.800048828125,1208.199951171875,1214.800048828125,-0.006564910684618508,,
1203.0999755859375,1211.4000244140625,1197.5999755859375,1208.9000244140625,-0.006195275195152727,,
1193.5999755859375,1202.5,1193.0,1201.699951171875,-0.007896268134635509,,
1204.5999755859375,1209.5999755859375,1195.800048828125,1195.800048828125,0.009215817882871624,,
1199.300048828125,1208.0999755859375,1198.300048828125,1208.0999755859375,-0.004399740050828549,,
1192.800048828125,1200.5999755859375,1184.0999755859375,1198.800048828125,-0.005419828012473871,,
1201.5,1203.0999755859375,1188.5999755859375,1194.5999755859375,0.007293721341160575,,
1198.0,1208.5,1194.5999755859375,1204.300048828125,-0.0029130253849355414,,
1202.9000244140625,1206.0,1200.199951171875,1200.199951171875,0.004090170629434509,,
1193.5,1206.9000244140625,1191.0,1205.699951171875,-0.007814468553728138,,
1202.9000244140625,1202.9000244140625,1192.800048828125,1193.199951171875,0.007876015428623706,,
1186.9000244140625,1202.5999755859375,1185.199951171875,1199.0999755859375,-0.013301188523787477,,
1194.4000244140625,1197.0,1186.0999755859375,1187.199951171875,0.00631898209261772,,
1175.199951171875,1194.699951171875,1174.5999755859375,1192.300048828125,-0.016075077737549903,,
1203.300048828125,1206.699951171875,1181.4000244140625,1182.300048828125,0.023910907780611668,,
1214.0,1214.0,1199.699951171875,1199.699951171875,0.008892172141350407,,
1209.800048828125,1212.5999755859375,1201.9000244140625,1211.199951171875,-0.0034595973409184966,,
1182.4000244140625,1205.9000244140625,1176.699951171875,1203.0999755859375,-0.022648390897821113,-0.0005916247031687583,
1174.5,1178.0999755859375,1170.0,1178.0999755859375,-0.006681346626305595,,
1186.800048828125,1189.4000244140625,1177.5,1177.5,0.010472583080566089,,
1193.199951171875,1198.699951171875,1186.9000244140625,1187.5,0.005392570003741826,,
1190.300048828125,1194.5999755859375,1189.9000244140625,1194.5,-0.0024303574106769865,,
1182.4000244140625,1186.0,1179.699951171875,1181.5,-0.006637002511963419,,
1189.0999755859375,1189.0999755859375,1182.9000244140625,1183.300048828125,0.005666399723896376,,
1183.199951171875,1190.5,1179.300048828125,1189.699951171875,-0.0049617563999656555,,
1192.5999755859375,1194.800048828125,1189.699951171875,1194.5999755859375,0.007944578094980947,,
1218.4000244140625,1218.4000244140625,1191.0,1192.699951171875,0.021633447389137528,,
1225.4000244140625,1225.5999755859375,1214.5,1214.5,0.005745239543446523,,
1225.5,1225.5,1214.800048828125,1218.5,8.158608123531863e-05,,
1227.800048828125,1228.0999755859375,1222.5999755859375,1224.5,0.0018768248291514134,,
1206.9000244140625,1223.9000244140625,1206.0,1223.9000244140625,-0.01702233554560495,,
1208.9000244140625,1210.800048828125,1205.0999755859375,1205.0999755859375,0.001657138088940746,,
1204.4000244140625,1204.5,1203.699951171875,1204.5,-0.0037223921822493455,,
1204.300048828125,1211.9000244140625,1204.300048828125,1211.5999755859375,-8.300862164645206e-05,,
1187.199951171875,1193.5999755859375,1186.0,1193.5999755859375,-0.014199200334575779,,
1185.9000244140625,1185.9000244140625,1185.9000244140625,1185.9000244140625,-0.0010949518289057325,,
1188.0999755859375,1192.0,1179.5999755859375,1187.0999755859375,0.001855089911952712,,
1189.4000244140625,1193.300048828125,1185.699951171875,1187.800048828125,0.001094225111387459,,
1188.300048828125,1204.0,1184.300048828125,1190.5999755859375,-0.0009248155064394137,,
1194.0999755859375,1194.300048828125,1186.0,1189.0,0.004880860489345551,,
1184.699951171875,1193.9000244140625,1179.0999755859375,1193.9000244140625,-0.007872058124320791,,
1174.9000244140625,1185.300048828125,1173.0,1184.9000244140625,-0.008272074923375006,,
1167.800048828125,1177.300048828125,1164.0,1176.4000244140625,-0.00604304658983934,,
1173.199951171875,1176.0999755859375,1169.0999755859375,1169.5,0.004623995648200818,,
1177.300048828125,1180.300048828125,1172.699951171875,1172.9000244140625,0.003494798693227441,,
1186.0999755859375,1190.0999755859375,1175.5999755859375,1176.0999755859375,0.007474667793118561,,
1179.9000244140625,1183.199951171875,1174.4000244140625,1183.199951171875,-0.0052271741838728625,,
1178.800048828125,1181.199951171875,1176.199951171875,1180.4000244140625,-0.0009322616858862265,,
1185.300048828125,1188.5,1172.699951171875,1179.9000244140625,0.005514081889003819,,
1180.5,1186.5,1175.9000244140625,1186.5,-0.004049648722170174,,
1176.4000244140625,1186.300048828125,1174.9000244140625,1177.5999755859375,-0.003473083935567556,,
1201.5,1202.0,1183.4000244140625,1183.4000244140625,0.02133625898081659,,
1201.5,1203.0999755859375,1199.699951171875,1199.699951171875,0.0,,
1183.699951171875,1197.800048828125,1182.699951171875,1197.800048828125,-0.014814855454119868,,
1176.199951171875,1186.0,1176.199951171875,1183.800048828125,-0.006336065142669711,,
1172.5999755859375,1176.5999755859375,1170.699951171875,1176.5999755859375,-0.00306068333224363,,
1171.5,1175.9000244140625,1171.5,1175.800048828125,-0.0009380655030184482,,
1172.9000244140625,1172.9000244140625,1170.5,1170.5,0.0011950699223750583,,
1178.5,1186.0,1173.800048828125,1185.0999755859375,0.004774469664398762,,
1171.5,1176.4000244140625,1166.5999755859375,1176.300048828125,-0.005939753924480318,-0.015049625060232108,
1169.0,1173.0999755859375,1166.5999755859375,1173.0999755859375,-0.0021340162185232714,,
1163.0,1168.0999755859375,1155.5,1166.4000244140625,-0.0051325919589392255,,
1172.9000244140625,1173.0,1162.199951171875,1171.0999755859375,0.008512488748119162,,
1152.4000244140625,1166.800048828125,1149.5,1166.800048828125,-0.017478045505405326,,
1163.300048828125,1163.300048828125,1146.4000244140625,1152.5999755859375,0.00945854233177812,,
1159.0,1163.5999755859375,1154.800048828125,1154.800048828125,-0.0036964228037785762,,
1157.699951171875,1161.4000244140625,1157.5,1160.0999755859375,-0.0011216987300474157,,
1155.199951171875,1159.0,1151.199951171875,1159.0,-0.0021594541810849854,,
1153.300048828125,1157.199951171875,1153.0,1157.199951171875,-0.001644652375394129,,
1147.199951171875,1154.0,1144.800048828125,1154.0,-0.005289254658792708,,
1143.800048828125,1146.199951171875,1142.9000244140625,1146.199951171875,-0.002963652796774463,,
1131.800048828125,1144.0,1130.199951171875,1144.0,-0.010491344192802399,,
1106.699951171875,1130.699951171875,1095.0999755859375,1130.4000244140625,-0.022177148412600656,,
1103.4000244140625,1106.4000244140625,1097.0999755859375,1097.0999755859375,-0.0029817718472999744,,
1091.4000244140625,1095.0,1086.0,1093.0,-0.010875475561433312,,
1094.0,1097.5999755859375,1087.800048828125,1097.4000244140625,0.002382238892960853,,
1085.5999755859375,1100.699951171875,1078.5999755859375,1078.5999755859375,-0.007678267288905416,,
1096.5,1102.5,1093.9000244140625,1100.0,0.010040553296972288,,
1096.300048828125,1097.699951171875,1096.300048828125,1097.199951171875,-0.00018235400991795103,,
1092.699951171875,1096.9000244140625,1092.699951171875,1096.4000244140625,-0.0032838616217323313,,
1088.4000244140625,1097.5,1081.0,1096.0999755859375,-0.0039351395167548375,,
1094.9000244140625,1102.800048828125,1079.0999755859375,1087.699951171875,0.0059720689582851705,-0.06538623609555061,
1089.4000244140625,1097.0999755859375,1085.0,1095.5,-0.005023289686145849,,
1090.699951171875,1093.9000244140625,1080.5,1085.0999755859375,0.0011932501640172788,,
1085.699951171875,1090.5999755859375,1082.5,1086.5,-0.004584212179186253,,
1090.199951171875,1092.199951171875,1083.5999755859375,1084.4000244140625,0.004144791565241279,,
1094.0999755859375,1098.300048828125,1081.699951171875,1088.9000244140625,0.00357734781575636,,
1104.199951171875,1107.5999755859375,1089.5,1093.199951171875,0.009231309579847524,,
1107.5999755859375,1116.699951171875,1094.0,1103.800048828125,0.0030791745738207865,,
1123.199951171875,1124.5,1101.5,1106.0,0.014084485310398076,,
1115.699951171875,1124.300048828125,1113.0,1124.300048828125,-0.006677350717630426,,
1112.9000244140625,1118.800048828125,1112.5,1113.9000244140625,-0.0025095696695797143,,
1118.5999755859375,1122.0,1113.800048828125,1113.800048828125,0.005121709989067469,,
1117.0999755859375,1118.4000244140625,1110.0,1118.199951171875,-0.0013409619459487931,,
1128.0999755859375,1134.300048828125,1116.800048828125,1117.0,0.009846925289055175,,
1153.0,1153.300048828125,1132.800048828125,1132.800048828125,0.022072533421631624,,
1159.5999755859375,1166.5,1150.5,1154.0999755859375,0.005724176570631068,,
1153.4000244140625,1169.0,1147.5,1164.0,-0.005346629270789882,,
1138.199951171875,1155.5,1134.0,1151.5,-0.013178492214710347,,
1124.5999755859375,1143.0,1119.5999755859375,1139.199951171875,-0.011948669978359416,,
1122.4000244140625,1127.4000244140625,1118.4000244140625,1127.199951171875,-0.0019562077357584418,,
1133.0999755859375,1139.0,1123.5999755859375,1125.300048828125,0.009533099553753921,,
1131.5999755859375,1134.0,1124.800048828125,1131.0999755859375,-0.0013238019877498397,0.033518997491588376,
1138.699951171875,1144.699951171875,1133.5,1133.5,0.006274280434003243,,
1132.5,1140.4000244140625,1130.800048828125,1137.300048828125,-0.00544476283282036,,
1123.699951171875,1132.9000244140625,1120.300048828125,1130.300048828125,-0.007770462541390688,,
1120.5999755859375,1125.199951171875,1116.199951171875,1123.4000244140625,-0.002758721830240063,,
1120.4000244140625,1124.300048828125,1116.4000244140625,1119.800048828125,-0.00017843224721691975,,
1102.199951171875,1123.5,1102.0999755859375,1123.5,-0.016244263518028434,,
1109.5,1113.5,1105.5,1107.300048828125,0.00662316199557389,,
1103.5,1111.699951171875,1098.199951171875,1110.800048828125,-0.00540784136998651,,
1107.699951171875,1108.5999755859375,1104.0999755859375,1107.800048828125,0.0038060273419799895,,
1102.800048828125,1104.5,1102.800048828125,1104.5,-0.004423492425513098,,
1119.199951171875,1119.9000244140625,1109.800048828125,1109.800048828125,0.014871147640206583,,
1117.300048828125,1130.5,1117.0999755859375,1118.5999755859375,-0.0016975539909206416,,
1138.0999755859375,1141.199951171875,1127.800048828125,1128.300048828125,0.018616240802663997,,
1133.0999755859375,1138.5,1130.800048828125,1137.5999755859375,-0.004393287151619352,,
1125.0,1135.0,1122.5,1132.5999755859375,-0.007148509187593022,,
1131.5999755859375,1132.199951171875,1128.300048828125,1128.5999755859375,0.005866644965277779,,
1153.800048828125,1155.9000244140625,1133.0,1133.0,0.01961830480836868,,
1146.0,1149.800048828125,1143.4000244140625,1149.800048828125,-0.006760312444125116,,
1132.0,1133.199951171875,1132.0,1133.199951171875,-0.012216404886561949,,
1127.0999755859375,1134.4000244140625,1124.300048828125,1132.199951171875,-0.0043286434753202485,,
1115.5,1126.0,1112.0999755859375,1124.300048828125,-0.010291878127232756,-0.01422762100856445,
1114.199951171875,1119.0,1113.300048828125,1115.199951171875,-0.0011654404555132558,,
1137.0999755859375,1141.199951171875,1105.800048828125,1112.199951171875,0.020552885853187375,,
1138.0999755859375,1141.699951171875,1132.5,1137.0999755859375,0.0008794301481580558,,
1146.800048828125,1150.0,1136.300048828125,1136.300048828125,0.007644383998610005,,
1149.0,1152.9000244140625,1143.0,1147.5999755859375,0.001918338924141949,,
1144.699951171875,1146.699951171875,1138.699951171875,1142.699951171875,-0.0037424271785247987,,
1156.300048828125,1157.199951171875,1151.5999755859375,1151.5999755859375,0.010133745218015022,,
1164.9000244140625,1166.800048828125,1155.9000244140625,1155.9000244140625,0.007437494787493337,,
1165.800048828125,1166.199951171875,1154.9000244140625,1163.5,0.0007726194481927351,,
1180.0999755859375,1189.0,1167.300048828125,1172.4000244140625,0.012266191592792408,,
1187.9000244140625,1188.300048828125,1177.800048828125,1184.199951171875,0.006609650868141248,,
1183.5999755859375,1184.0999755859375,1176.199951171875,1182.5,-0.003619874349481522,,
1173.300048828125,1177.800048828125,1169.300048828125,1176.5,-0.008702202577111073,,
1178.0,1179.0999755859375,1168.699951171875,1168.699951171875,0.004005753836428427,,
1167.5999755859375,1176.4000244140625,1164.9000244140625,1175.9000244140625,-0.008828543645214348,,
1166.5999755859375,1168.5999755859375,1163.5,1166.199951171875,-0.0008564577088983061,,
1163.300048828125,1178.699951171875,1163.300048828125,1166.199951171875,-0.0028286703470528085,,
1167.0,1170.0,1163.800048828125,1165.0999755859375,0.003180564786877005,,
1166.800048828125,1166.800048828125,1162.0,1164.5,-0.00017133776510280807,,
1177.0999755859375,1182.699951171875,1175.0999755859375,1175.0999755859375,0.00882749942302219,,
1147.199951171875,1162.0,1144.9000244140625,1158.0,-0.025401431513222827,,
1141.5,1147.5999755859375,1139.199951171875,1147.5,-0.0049685768954683684,,
1135.800048828125,1138.699951171875,1132.5999755859375,1137.9000244140625,-0.004993386922360954,,
1114.199951171875,1134.699951171875,1114.199951171875,1133.300048828125,-0.019017517809174378,,
1106.5,1121.9000244140625,1106.5,1119.0,-0.006910744488703768,,
1104.4000244140625,1110.699951171875,1104.4000244140625,1107.9000244140625,-0.0018978541219498712,,
1087.5999755859375,1109.5,1084.800048828125,1105.199951171875,-0.01521192362979007,,
1087.9000244140625,1088.5999755859375,1087.9000244140625,1088.5999755859375,0.00027588160616076607,,
1088.199951171875,1091.300048828125,1085.0,1090.0999755859375,0.00027569330920274027,,
1084.699951171875,1091.4000244140625,1084.199951171875,1091.4000244140625,-0.0032163206736325334,,
1080.800048828125,1086.5999755859375,1080.800048828125,1086.0,-0.003595374314838584,,
1080.800048828125,1085.9000244140625,1080.800048828125,1083.0999755859375,0.0,,
1083.699951171875,1092.4000244140625,1083.699951171875,1092.0,0.0026831071546435936,,
1068.699951171875,1075.800048828125,1065.0999755859375,1075.5,-0.013841469664900852,,
1068.800048828125,1071.9000244140625,1064.0,1064.0,9.36630119054982e-05,,
1078.0,1082.4000244140625,1077.4000244140625,1077.4000244140625,0.008607738352895966,,
1076.4000244140625,1082.9000244140625,1076.4000244140625,1082.9000244140625,-0.001484207408105287,,
1066.800048828125,1071.5,1066.800048828125,1070.0,-0.008918594730767726,,
1074.300048828125,1079.4000244140625,1073.199951171875,1073.199951171875,0.007030370881814907,,
1070.5,1072.0,1068.5,1070.199951171875,-0.003537232295828474,,
1056.199951171875,1074.199951171875,1051.0999755859375,1070.699951171875,-0.013358289423750613,,
1065.800048828125,1068.4000244140625,1052.0999755859375,1056.5,0.009089280534049005,-0.06631620777212,
1063.800048828125,1074.5999755859375,1063.4000244140625,1064.5999755859375,-0.001876524590329165,,
1054.199951171875,1069.5,1049.5999755859375,1068.699951171875,-0.009024344064305523,,
1061.699951171875,1064.5999755859375,1046.199951171875,1054.4000244140625,0.007114399874201149,,
1084.5,1088.800048828125,1058.699951171875,1063.0,0.021475039914016225,,
1076.4000244140625,1086.5,1067.4000244140625,1084.9000244140625,-0.0074688571562355754,,
1076.300048828125,1078.4000244140625,1069.5999755859375,1071.0,-9.287958349124548e-05,,
1077.5999755859375,1086.0,1070.5999755859375,1075.0999755859375,0.0012077735750619656,,
1073.0999755859375,1076.300048828125,1071.699951171875,1073.0,-0.0041759466424943215,,
1076.9000244140625,1079.4000244140625,1064.4000244140625,1067.800048828125,0.0035411880668900775,,
1064.699951171875,1076.699951171875,1060.0,1074.0,-0.011328881944101976,,
1062.9000244140625,1066.199951171875,1061.800048828125,1064.5999755859375,-0.0016905483613777195,,
1078.0,1078.699951171875,1064.300048828125,1064.800048828125,0.014206393112335736,,
1050.800048828125,1072.5999755859375,1050.5,1072.5999755859375,-0.025231865651090035,,
1066.199951171875,1070.300048828125,1052.699951171875,1053.699951171875,0.014655406954847683,,
1081.9000244140625,1081.9000244140625,1070.199951171875,1070.199951171875,0.014725261640587517,,
1074.800048828125,1078.5999755859375,1073.800048828125,1078.5999755859375,-0.006562506170367022,,
1069.4000244140625,1074.800048828125,1069.4000244140625,1074.5,-0.0050242130338106206,,
1077.199951171875,1077.800048828125,1073.5,1074.300048828125,0.007293740957305728,,
1070.5,1098.800048828125,1070.5,1077.9000244140625,-0.0062197841399697085,,
1077.5,1079.699951171875,1077.5,1079.0999755859375,0.006539000467071565,,
1060.0999755859375,1070.199951171875,1059.699951171875,1068.5999755859375,-0.01614851453741295,,
1060.300048828125,1062.0,1058.5,1061.9000244140625,0.00018873054126511413,-0.005160442623405204,
1075.0999755859375,1082.5,1063.199951171875,1063.4000244140625,0.013958243965158657,,
1078.4000244140625,1081.5,1075.300048828125,1075.5999755859375,0.0030695273956511393,,
1091.9000244140625,1093.699951171875,1081.5999755859375,1081.5999755859375,0.012518545710656026,,
1107.699951171875,1109.4000244140625,1091.5999755859375,1091.5999755859375,0.01447012217651622,,
1097.800048828125,1111.0999755859375,1093.0,1111.0999755859375,-0.00893735016714281,,
1096.5,1107.9000244140625,1096.5,1105.699951171875,-0.001184230980416534,,
1085.5999755859375,1098.5,1084.0,1093.800048828125,-0.00994074273968304,,
1087.5,1093.9000244140625,1081.5,1081.5,0.0017502067582830794,,
1073.9000244140625,1091.5,1073.699951171875,1091.5,-0.012505724676724173,,
1091.5,1095.800048828125,1081.800048828125,1085.0,0.016388839916025022,,
1089.9000244140625,1094.4000244140625,1084.9000244140625,1089.800048828125,-0.0014658502848717836,,
1107.0999755859375,1109.800048828125,1099.800048828125,1099.800048828125,0.015781219182118944,,
1099.0999755859375,1103.5999755859375,1094.0999755859375,1103.5999755859375,-0.0072260863304292045,,
1097.199951171875,1103.199951171875,1097.199951171875,1098.0,-0.0017287093588093105,,
1106.199951171875,1109.300048828125,1099.300048828125,1099.300048828125,0.008202698141198006,,
1121.699951171875,1121.699951171875,1114.300048828125,1115.0999755859375,0.014011933361215423,,
1116.0999755859375,1117.800048828125,1115.800048828125,1117.800048828125,-0.004992400668366814,,
1115.5999755859375,1125.699951171875,1109.800048828125,1125.4000244140625,-0.0004479885412931317,,
1116.4000244140625,1118.5999755859375,1108.800048828125,1114.4000244140625,0.0007171466884487998,,
1127.9000244140625,1130.0,1115.300048828125,1116.699951171875,0.010300967169931452,,
1127.300048828125,1131.4000244140625,1123.0,1128.300048828125,-0.0005319403962680269,,
1141.300048828125,1146.0,1125.0,1128.5,0.012419053839795025,,
1157.5999755859375,1157.5999755859375,1141.0,1142.5,0.014281894383995741,,
1157.800048828125,1174.800048828125,1146.0,1155.5999755859375,0.00017283452523075837,,
1197.9000244140625,1200.4000244140625,1165.0,1173.5,0.03463462937881623,,
1198.699951171875,1199.199951171875,1186.699951171875,1188.699951171875,0.0006677742228144989,,
1194.699951171875,1197.699951171875,1182.0999755859375,1189.800048828125,-0.0033369484966521146,,
1247.9000244140625,1260.800048828125,1204.5999755859375,1205.5999755859375,0.044530070659167365,,
1239.0999755859375,1247.800048828125,1233.5,1247.800048828125,-0.007051886093404791,,
1207.9000244140625,1233.5999755859375,1193.5999755859375,1233.0999755859375,-0.025179526903889582,,
1211.0999755859375,1212.9000244140625,1196.5,1196.5,0.002649185451773839,,
1226.0999755859375,1239.199951171875,1201.5999755859375,1209.5999755859375,0.012385434978431809,,
1230.4000244140625,1232.800048828125,1221.800048828125,1230.800048828125,0.003507094783253839,,
1209.5,1226.0999755859375,1203.0,1226.0999755859375,-0.016986365409099702,,
1222.300048828125,1226.0999755859375,1207.4000244140625,1207.4000244140625,0.010582925860376236,,
1238.699951171875,1250.0999755859375,1230.0,1230.0,0.013417247556746226,,
1238.199951171875,1241.5,1235.0,1239.4000244140625,-0.00040364900275247084,,
1219.800048828125,1239.0999755859375,1212.199951171875,1232.4000244140625,-0.014860202769621855,,
1233.9000244140625,1241.0,1218.5999755859375,1218.5999755859375,0.011559251534285053,0.10524901238843065,
1230.300048828125,1248.4000244140625,1229.0,1240.5,-0.0029175585660977665,,
1241.0999755859375,1242.5999755859375,1226.0,1232.800048828125,0.00877828686433002,,
1257.4000244140625,1267.9000244140625,1238.0,1238.4000244140625,0.013133550196413157,,
1269.9000244140625,1279.9000244140625,1250.9000244140625,1263.0,0.009941148208443051,,
1263.199951171875,1272.300048828125,1259.699951171875,1259.800048828125,-0.005276063558845023,,
1262.0999755859375,1276.300048828125,1261.0,1268.699951171875,-0.0008707850130275085,,
1256.5999755859375,1260.0,1244.800048828125,1254.5,-0.004357816422147165,,
1272.0,1273.0,1237.5,1250.0,0.012255311724705065,,
1258.699951171875,1280.699951171875,1249.4000244140625,1270.0,-0.010456013229658057,,
1244.4000244140625,1258.0,1234.5,1256.0,-0.011360870193487305,,
1230.4000244140625,1236.0,1228.0,1228.300048828125,-0.011250401579341096,,
1229.300048828125,1263.800048828125,1228.9000244140625,1229.5,-0.0008939983453440936,,
1264.5,1270.0999755859375,1255.9000244140625,1261.5,0.028634141197204643,,
1253.800048828125,1264.4000244140625,1251.5,1257.0999755859375,-0.00846180401097274,,
1243.800048828125,1256.199951171875,1243.4000244140625,1256.199951171875,-0.007975753398116847,,
1248.199951171875,1252.4000244140625,1243.800048828125,1244.0,0.0035374675759947127,,
1223.699951171875,1247.699951171875,1218.5999755859375,1247.699951171875,-0.019628265469004536,,
1221.4000244140625,1221.4000244140625,1214.199951171875,1214.199951171875,-0.0018794858622083188,,
1219.9000244140625,1222.199951171875,1210.0,1211.5,-0.0012280988783504032,,
1235.5999755859375,1235.5999755859375,1217.699951171875,1217.800048828125,0.012869867085555597,,
1226.9000244140625,1245.0,1223.4000244140625,1241.4000244140625,-0.007041074250385471,,
1234.199951171875,1239.5999755859375,1224.5,1225.5999755859375,0.005949895356224033,0.0002430721710657835,
1222.199951171875,1235.199951171875,1209.199951171875,1232.300048828125,-0.009722897808094988,,
1218.0,1222.300048828125,1215.0,1221.699951171875,-0.0034363863031151576,,
1228.4000244140625,1236.699951171875,1215.4000244140625,1215.4000244140625,0.00853860789331895,,
1222.5,1230.4000244140625,1217.5999755859375,1230.4000244140625,-0.004803015546077316,,
1236.199951171875,1242.9000244140625,1224.5999755859375,1224.800048828125,0.011206504026073594,,
1242.5,1242.800048828125,1232.0,1241.0,0.00509630244051773,,
1256.699951171875,1258.699951171875,1241.5,1241.5,0.01142853213028161,,
1259.4000244140625,1261.699951171875,1253.699951171875,1260.0,0.00214854248993146,,
1246.800048828125,1256.9000244140625,1241.300048828125,1256.5,-0.010004744593997916,,
1225.0,1243.699951171875,1224.5,1231.4000244140625,-0.01748479946613335,,
1233.0999755859375,1235.0,1225.699951171875,1225.699951171875,0.006612224968112201,,
1233.5999755859375,1241.0999755859375,1232.199951171875,1238.699951171875,0.00040548212626667635,,
1253.0,1256.199951171875,1228.800048828125,1231.5999755859375,0.015726349544428198,,
