Date,Close_btc,High_btc,Low_btc,Open_btc,Volume_btc,Close_gold,High_gold,Low_gold,Open_gold,Volume_gold,Close,High,Low,Open,Volume
2022-10-03,19623.580078125,19653.54296875,19025.2265625,19044.068359375,30484729489,1692.9000244140625,1700.0,1661.9000244140625,1667.199951171875,410,3678.429931640625,3698.35009765625,3604.929931640625,3609.780029296875,4806680000
2022-10-04,20336.84375,20380.34375,19523.83984375,19623.583984375,35887278685,1721.0999755859375,1728.0,1696.0,1701.199951171875,291,3790.929931640625,3791.919921875,3726.4599609375,3726.4599609375,5146580000
2022-10-05,20160.716796875,20343.748046875,19801.80078125,20335.900390625,33223790572,1711.4000244140625,1726.5999755859375,1703.0,1724.0999755859375,418,3783.280029296875,3806.909912109375,3722.659912109375,3753.25,4293180000
2022-10-06,19955.443359375,20408.392578125,19900.087890625,20161.0390625,34711412966,1711.699951171875,1723.300048828125,1709.0999755859375,1721.0,133,3744.52001953125,3797.929931640625,3739.219970703125,3771.969970703125,4252100000
2022-10-07,19546.849609375,20041.0859375,19395.79296875,19957.55859375,29227315390,1700.5,1710.0999755859375,1693.699951171875,1710.0999755859375,179,3639.659912109375,3706.739990234375,3620.72998046875,3706.739990234375,4449660000
2022-10-10,19141.484375,19515.466796875,19102.978515625,19446.416015625,27425022774,1667.300048828125,1693.4000244140625,1667.0,1693.4000244140625,195,3612.389892578125,3652.169921875,3588.10009765625,3647.510009765625,3834320000
2022-10-11,19051.41796875,19241.9609375,18925.603515625,19139.0,28711532910,1678.699951171875,1678.699951171875,1661.0,1661.800048828125,167,3588.840087890625,3640.659912109375,3568.449951171875,3595.860107421875,4759030000
2022-10-12,19157.4453125,19203.19921875,19029.7578125,19052.646484375,24950173846,1670.300048828125,1672.699951171875,1668.0,1668.0,149,3577.030029296875,3608.340087890625,3573.860107421875,3590.830078125,4006830000
2022-10-13,19382.904296875,19453.328125,18319.822265625,19156.966796875,44219840004,1670.0,1675.300048828125,1641.5,1675.199951171875,729,3669.909912109375,3685.409912109375,3491.580078125,3520.3701171875,5021680000
2022-10-14,19185.65625,19889.146484375,19115.408203125,19382.533203125,38452356727,1641.699951171875,1667.0,1640.0,1665.300048828125,82,3583.070068359375,3712.0,3579.679931640625,3690.409912109375,4243030000
2022-10-17,19550.7578125,19635.802734375,19173.333984375,19268.5625,27472552998,1657.0,1657.0,1646.800048828125,1650.199951171875,238,3677.949951171875,3689.72998046875,3638.64990234375,3638.64990234375,4352780000
2022-10-18,19334.416015625,19666.994140625,19144.76953125,19550.466796875,30580012344,1649.0,1655.199951171875,1649.0,1651.4000244140625,597,3719.97998046875,3762.7900390625,3686.530029296875,3746.260009765625,4483740000
2022-10-19,19139.53515625,19348.416015625,19127.6875,19335.02734375,22425387184,1627.5,1637.5,1627.5,1637.5,84,3695.159912109375,3728.580078125,3666.510009765625,3703.110107421875,4223800000
2022-10-20,19053.740234375,19315.19921875,18971.458984375,19138.0859375,24493974420,1630.800048828125,1641.4000244140625,1622.800048828125,1622.800048828125,477,3665.780029296875,3736.0,3656.43994140625,3689.050048828125,4496620000
2022-10-21,19172.46875,19237.384765625,18770.970703125,19053.203125,32459287866,1651.0,1653.9000244140625,1634.0999755859375,1634.0999755859375,224,3752.75,3757.889892578125,3647.419921875,3657.10009765625,5078020000
2022-10-24,19345.572265625,19589.125,19206.32421875,19567.76953125,30202235805,1648.699951171875,1662.699951171875,1648.699951171875,1662.699951171875,29,3797.340087890625,3810.739990234375,3741.64990234375,3762.010009765625,4747930000
2022-10-25,20095.857421875,20348.412109375,19261.447265625,19344.96484375,47761524910,1652.800048828125,1652.800048828125,1637.300048828125,1648.199951171875,880,3859.110107421875,3862.85009765625,3799.43994140625,3799.43994140625,4843120000
2022-10-26,20770.44140625,20938.134765625,20076.1171875,20092.236328125,58895950537,1664.0,1667.0,1649.800048828125,1649.800048828125,89,3830.60009765625,3886.14990234375,3824.070068359375,3825.969970703125,4817310000
2022-10-27,20285.8359375,20854.044921875,20255.373046875,20772.802734375,49625110402,1660.699951171875,1660.699951171875,1660.699951171875,1660.699951171875,2298,3807.300048828125,3859.949951171875,3803.7900390625,3834.68994140625,4687320000
2022-10-28,20595.3515625,20724.98046875,20086.068359375,20287.95703125,43994715910,1639.5999755859375,1661.0,1638.699951171875,1661.0,626,3901.06005859375,3905.419921875,3808.260009765625,3808.260009765625,4459410000
2022-10-31,20495.7734375,20795.3203125,20287.458984375,20633.6953125,45668466815,1635.9000244140625,1641.800048828125,1633.4000244140625,1641.800048828125,522,3871.97998046875,3893.72998046875,3863.179931640625,3881.85009765625,4820620000
2022-11-01,20485.2734375,20647.2890625,20359.845703125,20494.8984375,39819303159,1645.0,1653.699951171875,1630.800048828125,1630.800048828125,985,3856.10009765625,3911.7900390625,3843.800048828125,3901.7900390625,4481210000
2022-11-02,20159.50390625,20742.810546875,20087.134765625,20482.958984375,55552169483,1645.699951171875,1664.699951171875,1634.0,1650.800048828125,612,3759.68994140625,3894.43994140625,3758.679931640625,3852.89990234375,4899000000
2022-11-03,20209.98828125,20382.095703125,20086.240234375,20162.689453125,43228750179,1627.300048828125,1629.199951171875,1615.0999755859375,1629.199951171875,1427,3719.889892578125,3750.590087890625,3698.14990234375,3733.25,4625290000
2022-11-04,21147.23046875,21209.560546875,20188.01953125,20208.76953125,64072727950,1672.5,1674.5,1629.0,1630.199951171875,159,3770.550048828125,3796.340087890625,3708.840087890625,3766.97998046875,5400180000
2022-11-07,20602.81640625,21053.24609375,20489.97265625,20924.62109375,53510852236,1676.5,1677.9000244140625,1672.9000244140625,1676.9000244140625,42,3806.800048828125,3813.949951171875,3764.699951171875,3780.7099609375,4341620000
2022-11-08,18541.271484375,20664.607421875,17603.544921875,20600.671875,118992465607,1712.0999755859375,1712.0999755859375,1703.199951171875,1703.199951171875,23,3828.110107421875,3859.39990234375,3786.280029296875,3817.02001953125,4607640000
2022-11-09,15880.7802734375,18590.458984375,15682.6923828125,18543.76171875,102905151606,1710.0999755859375,1720.199951171875,1706.0,1707.4000244140625,497,3748.570068359375,3818.199951171875,3744.219970703125,3810.93994140625,4645010000
2022-11-10,17586.771484375,18054.3125,15834.0185546875,15883.158203125,83202283721,1750.300048828125,1750.300048828125,1708.199951171875,1708.199951171875,325,3956.3701171875,3958.330078125,3859.889892578125,3859.889892578125,5781260000
2022-11-11,17034.29296875,17650.943359375,16543.482421875,17583.251953125,55871616488,1766.0,1766.0,1757.5999755859375,1763.800048828125,257,3992.929931640625,4001.47998046875,3944.820068359375,3963.719970703125,5593310000
2022-11-14,16618.19921875,17109.32421875,15872.94140625,16352.0283203125,49630243054,1773.5999755859375,1773.5999755859375,1761.5999755859375,1762.0,358,3957.25,4008.969970703125,3956.39990234375,3977.969970703125,4561930000
2022-11-15,16884.61328125,17051.962890625,16542.55078125,16617.484375,36599436183,1773.800048828125,1773.800048828125,1769.9000244140625,1770.800048828125,57,3991.72998046875,4028.840087890625,3953.169921875,4006.409912109375,5015310000
2022-11-16,16669.439453125,16960.294921875,16430.111328125,16884.341796875,33925512989,1773.0,1778.9000244140625,1773.0,1776.5999755859375,303,3958.7900390625,3983.090087890625,3954.340087890625,3976.820068359375,4165320000
2022-11-17,16687.517578125,16726.439453125,16460.68359375,16670.42578125,27868914022,1760.800048828125,1763.0,1756.0,1763.0,18,3946.56005859375,3954.330078125,3906.5400390625,3919.260009765625,4051780000
2022-11-18,16697.77734375,16947.05859375,16564.611328125,16687.912109375,26862218609,1751.9000244140625,1763.300048828125,1747.5999755859375,1763.300048828125,414,3965.340087890625,3979.889892578125,3935.97998046875,3966.389892578125,4037360000
2022-11-21,15787.2841796875,16291.2236328125,15599.046875,16291.2236328125,37429485518,1737.4000244140625,1744.9000244140625,1736.0999755859375,1739.0,544,3949.93994140625,3962.0,3933.340087890625,3956.22998046875,3850690000
2022-11-22,16189.76953125,16253.0478515625,15656.6064453125,15782.30078125,30726828760,1738.300048828125,1741.699951171875,1738.300048828125,1741.699951171875,15,4003.580078125,4005.8798828125,3956.8798828125,3965.510009765625,3887990000
2022-11-23,16610.70703125,16638.193359375,16170.5029296875,16195.5888671875,32958875628,1744.9000244140625,1750.9000244140625,1736.5,1736.5,39,4027.260009765625,4033.780029296875,3998.659912109375,4000.300048828125,3279720000
2022-11-25,16521.841796875,16603.31640625,16388.404296875,16602.26953125,18678255976,1753.300048828125,1757.9000244140625,1749.199951171875,1753.0,216,4026.1201171875,4034.02001953125,4020.760009765625,4023.340087890625,1706460000
2022-11-28,16217.322265625,16482.93359375,16054.5302734375,16440.22265625,27743025156,1740.0999755859375,1741.300048828125,1740.0999755859375,1741.300048828125,132767,3963.93994140625,4012.27001953125,3955.77001953125,4005.360107421875,3615430000
2022-11-29,16444.982421875,16522.2578125,16139.396484375,16217.6396484375,23581685468,1748.4000244140625,1758.199951171875,1737.9000244140625,1739.5,19416,3957.6298828125,3976.77001953125,3937.64990234375,3964.18994140625,3546040000
2022-11-30,17168.56640625,17190.9375,16445.4765625,16445.4765625,29523576583,1746.0,1769.4000244140625,1745.0999755859375,1748.0999755859375,3339,4080.110107421875,4080.110107421875,3938.580078125,3957.179931640625,6579360000
2022-12-01,16967.1328125,17197.498046875,16888.388671875,17168.001953125,22895392882,1801.0999755859375,1803.699951171875,1768.699951171875,1768.699951171875,1053,4076.570068359375,4100.509765625,4050.8701171875,4087.139892578125,4527130000
2022-12-02,17088.66015625,17088.66015625,16877.880859375,16968.68359375,19539705127,1795.9000244140625,1802.300048828125,1779.4000244140625,1802.0,1725,4071.699951171875,4080.47998046875,4026.6298828125,4040.169921875,4012620000
2022-12-05,16974.826171875,17378.15234375,16922.431640625,17128.89453125,22209086834,1767.4000244140625,1808.0,1764.300048828125,1795.699951171875,1713,3998.840087890625,4052.449951171875,3984.489990234375,4052.02001953125,4280820000
2022-12-06,17089.50390625,17091.86328125,16939.921875,16975.23828125,19889922369,1769.300048828125,1779.4000244140625,1767.9000244140625,1768.5999755859375,105,3941.260009765625,4001.510009765625,3918.389892578125,3996.6298828125,4368380000
2022-12-07,16848.126953125,17109.376953125,16750.55859375,17089.505859375,19675404389,1785.5,1790.300048828125,1769.300048828125,1769.300048828125,422,3933.919921875,3957.570068359375,3922.679931640625,3933.280029296875,4118050000
2022-12-08,17233.474609375,17267.916015625,16788.783203125,16847.349609375,20496603770,1788.699951171875,1790.9000244140625,1782.0,1782.0,713,3963.510009765625,3974.18994140625,3935.830078125,3947.7900390625,4006900000
2022-12-09,17133.15234375,17280.546875,17100.8359375,17232.1484375,20328426366,1798.0999755859375,1804.300048828125,1791.0999755859375,1794.9000244140625,125,3934.3798828125,3977.02001953125,3933.0400390625,3954.169921875,3888260000
2022-12-12,17206.4375,17212.564453125,16899.39453125,17102.5,19617581341,1780.5,1793.9000244140625,1777.699951171875,1787.300048828125,85,3990.56005859375,3990.7099609375,3935.300048828125,3939.2900390625,3904130000
2022-12-13,17781.318359375,17930.0859375,17111.763671875,17206.44140625,26634741631,1813.9000244140625,1819.800048828125,1780.5,1780.699951171875,205,4019.64990234375,4100.9599609375,3993.030029296875,4069.3798828125,5079360000
2022-12-14,17815.650390625,18318.53125,17739.513671875,17782.06640625,25534481470,1807.5,1812.800048828125,1797.9000244140625,1810.800048828125,1074,3995.320068359375,4053.760009765625,3965.64990234375,4015.5400390625,4472340000
2022-12-15,17364.865234375,17846.744140625,17322.58984375,17813.64453125,20964448341,1777.199951171875,1801.0,1774.800048828125,1801.0,421,3895.75,3958.3701171875,3879.449951171875,3958.3701171875,4493900000
2022-12-16,16647.484375,17505.525390625,16584.701171875,17364.546875,24031608960,1790.0,1791.4000244140625,1777.9000244140625,1777.9000244140625,206,3852.360107421875,3890.909912109375,3827.909912109375,3890.909912109375,7493660000
2022-12-19,16439.6796875,16807.52734375,16398.13671875,16759.041015625,17221074814,1787.699951171875,1796.300048828125,1785.5999755859375,1791.5999755859375,79,3817.659912109375,3854.860107421875,3800.0400390625,3853.7900390625,3969610000
2022-12-20,16906.3046875,17012.984375,16427.8671875,16441.787109375,22722096615,1815.9000244140625,1821.4000244140625,1786.5,1786.5,51,3821.6201171875,3838.239990234375,3795.6201171875,3810.469970703125,3985370000
2022-12-21,16817.53515625,16916.80078125,16755.912109375,16904.52734375,14882945045,1815.9000244140625,1821.4000244140625,1814.4000244140625,1817.4000244140625,35,3878.43994140625,3889.820068359375,3839.489990234375,3839.489990234375,3775200000
2022-12-22,16830.341796875,16866.673828125,16592.408203125,16818.380859375,16441573050,1787.0,1818.0999755859373,1785.0,1818.0999755859373,411,3822.389892578125,3853.260009765625,3764.489990234375,3853.260009765625,3956950000
2022-12-23,16796.953125,16905.21875,16794.458984375,16829.64453125,15329265213,1795.9000244140625,1802.800048828125,1794.0999755859375,1794.300048828125,49,3844.820068359375,3845.800048828125,3797.010009765625,3815.110107421875,2819280000
2022-12-27,16717.173828125,16959.845703125,16642.072265625,16919.291015625,15748580239,1814.800048828125,1826.300048828125,1803.4000244140625,1803.4000244140625,69,3829.25,3846.64990234375,3813.219970703125,3843.340087890625,3030300000
2022-12-28,16552.572265625,16768.169921875,16497.556640625,16716.400390625,17005713920,1807.9000244140625,1807.9000244140625,1803.0999755859373,1803.199951171875,434,3783.219970703125,3848.320068359375,3780.780029296875,3829.56005859375,3083520000
2022-12-29,16642.341796875,16651.755859375,16508.68359375,16552.322265625,14472237479,1819.5,1819.5,1805.800048828125,1805.800048828125,277,3849.280029296875,3858.18994140625,3805.449951171875,3805.449951171875,3003680000
2022-12-30,16602.5859375,16643.427734375,16408.474609375,16641.330078125,15929162910,1819.699951171875,1822.300048828125,1816.800048828125,1817.0,95,3839.5,3839.85009765625,3800.340087890625,3829.06005859375,2979870000
2023-01-03,16679.857421875,16760.447265625,16622.37109375,16688.84765625,13903079207,1839.699951171875,1839.699951171875,1836.199951171875,1836.199951171875,29,3824.139892578125,3878.4599609375,3794.330078125,3853.2900390625,3959140000
2023-01-04,16863.23828125,16964.5859375,16667.763671875,16680.205078125,18421743322,1852.800048828125,1859.0999755859373,1845.5999755859373,1845.5999755859373,25,3852.969970703125,3873.159912109375,3815.77001953125,3840.360107421875,4414080000
2023-01-05,16836.736328125,16884.021484375,16790.283203125,16863.47265625,13692758566,1834.800048828125,1855.199951171875,1834.800048828125,1855.199951171875,24,3808.10009765625,3839.739990234375,3802.419921875,3839.739990234375,3893450000
2023-01-06,16951.96875,16991.994140625,16716.421875,16836.47265625,14413662913,1864.199951171875,1868.199951171875,1835.300048828125,1838.4000244140625,26,3895.080078125,3906.18994140625,3809.56005859375,3823.3701171875,3923560000
2023-01-09,17196.5546875,17389.95703125,17093.9921875,17093.9921875,18624736866,1872.699951171875,1880.0,1867.0,1867.0,62,3892.090087890625,3950.570068359375,3890.419921875,3910.820068359375,4311770000
2023-01-10,17446.29296875,17484.720703125,17162.990234375,17192.94921875,15808338949,1871.5999755859373,1878.0999755859373,1871.5999755859373,1877.800048828125,101,3919.25,3919.830078125,3877.2900390625,3888.570068359375,3851030000
2023-01-11,17934.896484375,17934.896484375,17337.994140625,17446.359375,18372283782,1874.5999755859373,1877.800048828125,1873.0999755859373,1873.0999755859373,1236,3969.610107421875,3970.070068359375,3928.5400390625,3932.35009765625,4303360000
2023-01-12,18869.587890625,19030.087890625,17995.203125,18117.59375,34971338710,1895.5,1897.4000244140625,1877.199951171875,1877.199951171875,59,3983.169921875,3997.760009765625,3937.56005859375,3977.570068359375,4440260000
2023-01-13,19909.57421875,19964.322265625,18753.1640625,18868.90625,29225029694,1918.4000244140625,1920.9000244140625,1898.300048828125,1899.0,512,3999.090087890625,4003.949951171875,3947.669921875,3960.60009765625,3939700000
2023-01-17,21161.51953125,21438.66015625,20978.533203125,21175.833984375,24999983362,1907.199951171875,1920.0999755859373,1905.199951171875,1920.0999755859373,706,3990.969970703125,4015.389892578125,3984.570068359375,3999.280029296875,4235560000
2023-01-18,20688.78125,21564.501953125,20541.544921875,21161.05078125,30005625418,1904.4000244140625,1911.0999755859373,1903.0999755859373,1911.0999755859373,1027,3928.860107421875,4014.159912109375,3926.590087890625,4002.25,4298710000
2023-01-19,21086.79296875,21163.01171875,20685.380859375,20686.74609375,21152848261,1922.0999755859373,1931.800048828125,1922.0999755859373,1922.0999755859373,371,3898.85009765625,3922.93994140625,3885.5400390625,3911.840087890625,3991500000
2023-01-20,22676.552734375,22692.357421875,20919.126953125,21085.373046875,28799154319,1926.4000244140625,1928.5,1921.4000244140625,1922.0999755859373,1346,3972.610107421875,3972.9599609375,3897.860107421875,3909.0400390625,4013360000
2023-01-23,22934.431640625,23126.486328125,22654.3046875,22721.087890625,26518700512,1927.0999755859373,1927.0999755859373,1915.0,1926.5,218,4019.81005859375,4039.31005859375,3971.639892578125,3978.139892578125,3945210000
2023-01-24,22636.46875,23134.01171875,22549.744140625,22929.626953125,26405069715,1933.9000244140625,1936.800048828125,1931.800048828125,1931.800048828125,201,4016.949951171875,4023.919921875,3989.7900390625,4001.739990234375,3320430000
2023-01-25,23117.859375,23722.099609375,22406.076171875,22639.267578125,30685366709,1941.199951171875,1941.199951171875,1939.800048828125,1941.199951171875,7,4016.219970703125,4019.550048828125,3949.06005859375,3982.7099609375,3724020000
2023-01-26,23032.77734375,23237.078125,22911.373046875,23108.955078125,26357839322,1929.0999755859373,1937.0999755859373,1927.0999755859373,1936.5999755859373,131,4060.429931640625,4061.570068359375,4013.2900390625,4036.080078125,3809590000
2023-01-27,23078.728515625,23417.720703125,22654.59375,23030.716796875,25383335641,1928.5999755859373,1928.5999755859373,1928.5999755859373,1928.5999755859373,150902,4070.56005859375,4094.2099609375,4048.699951171875,4053.719970703125,3907760000
2023-01-30,22840.138671875,23789.34765625,22657.58203125,23774.6484375,27205595568,1922.9000244140625,1933.5999755859373,1920.300048828125,1928.300048828125,27220,4017.77001953125,4063.85009765625,4015.550048828125,4049.27001953125,3802000000
2023-01-31,23139.283203125,23225.021484375,22765.568359375,22840.796875,22837828665,1929.5,1930.4000244140625,1900.5999755859373,1923.0,1910,4076.60009765625,4077.159912109375,4020.43994140625,4020.85009765625,4679320000
2023-02-01,23723.76953125,23764.5390625,22877.75,23137.8359375,26683255504,1927.800048828125,1955.0,1922.0,1927.199951171875,2290,4119.2099609375,4148.9501953125,4037.199951171875,4070.070068359375,4856930000
2023-02-02,23471.87109375,24167.2109375,23468.595703125,23720.82421875,32066936882,1916.300048828125,1959.0999755859373,1911.300048828125,1952.300048828125,748,4179.759765625,4195.43994140625,4141.8798828125,4158.68017578125,5624360000
2023-02-03,23449.322265625,23678.103515625,23279.955078125,23469.412109375,27083066007,1862.9000244140625,1917.0,1861.5,1912.4000244140625,992,4136.47998046875,4182.35986328125,4123.35986328125,4136.68994140625,4694510000
2023-02-06,22760.109375,23119.279296875,22692.025390625,22954.021484375,23825006542,1866.199951171875,1880.0,1863.4000244140625,1865.5999755859373,424,4111.080078125,4124.6298828125,4093.3798828125,4119.56982421875,4114240000
2023-02-07,23264.291015625,23310.974609375,22756.2578125,22757.267578125,27187964471,1871.699951171875,1875.699951171875,1868.0,1870.0,297,4164.0,4176.5400390625,4088.389892578125,4105.35009765625,4355860000
2023-02-08,22939.3984375,23367.958984375,22731.09765625,23263.416015625,25371367758,1877.4000244140625,1880.4000244140625,1872.0999755859373,1872.0999755859373,230,4117.85986328125,4156.85009765625,4111.669921875,4153.47021484375,4029820000
2023-02-09,21819.0390625,22996.4375,21773.974609375,22946.56640625,32572572185,1866.199951171875,1884.5999755859373,1859.800048828125,1875.300048828125,223,4081.5,4156.22998046875,4069.669921875,4144.25,4270200000
2023-02-10,21651.18359375,21941.185546875,21539.392578125,21819.005859375,27078406594,1862.800048828125,1863.5,1852.4000244140625,1861.5999755859373,27,4090.4599609375,4094.360107421875,4060.7900390625,4068.919921875,3891520000
2023-02-13,21808.1015625,21898.4140625,21460.087890625,21787.0,23918742607,1851.9000244140625,1861.0,1850.0,1859.0,569,4137.2900390625,4138.89990234375,4092.669921875,4096.6201171875,3448620000
2023-02-14,22220.8046875,22293.140625,21632.39453125,21801.822265625,26792596581,1854.0,1862.0,1846.199951171875,1854.0999755859373,656,4136.1298828125,4159.77001953125,4095.010009765625,4126.7001953125,3929200000
2023-02-15,24307.841796875,24307.841796875,22082.76953125,22220.5859375,32483312909,1834.199951171875,1842.0,1828.199951171875,1842.0,368,4147.60009765625,4148.10986328125,4103.97998046875,4119.5,4075980000
2023-02-16,23623.474609375,25134.1171875,23602.5234375,24307.349609375,39316664596,1842.0,1843.699951171875,1827.199951171875,1838.5999755859373,222,4090.409912109375,4136.5400390625,4089.489990234375,4114.75,4143660000
2023-02-17,24565.6015625,24924.041015625,23460.755859375,23621.283203125,41358451255,1840.4000244140625,1842.199951171875,1818.4000244140625,1827.4000244140625,35,4079.090087890625,4081.510009765625,4047.949951171875,4077.389892578125,4045480000
2023-02-21,24436.353515625,25126.8515625,24200.36328125,24833.048828125,31252098714,1833.0,1843.0,1833.0,1842.5999755859373,862,3997.340087890625,4052.35009765625,3995.18994140625,4052.35009765625,4121590000
2023-02-22,24188.84375,24472.33984375,23644.318359375,24437.41796875,30199996781,1832.0,1836.199951171875,1825.0999755859373,1835.699951171875,278,3991.050048828125,4017.3701171875,3976.89990234375,4001.830078125,4079320000
2023-02-23,23947.4921875,24572.08984375,23693.919921875,24190.71875,30476264066,1818.0,1827.5,1818.0,1826.4000244140625,291,4012.320068359375,4028.300048828125,3969.18994140625,4018.60009765625,3952940000
2023-02-24,23198.126953125,24103.705078125,23007.072265625,23946.0078125,26811744928,1808.800048828125,1808.800048828125,1808.800048828125,1808.800048828125,404,3970.0400390625,3978.25,3943.080078125,3973.239990234375,3877700000
2023-02-27,23522.87109375,23857.890625,23205.87890625,23561.451171875,22660763494,1817.0,1817.5,1808.9000244140625,1811.5999755859373,829,3982.239990234375,4018.050048828125,3973.550048828125,3992.360107421875,3836950000
2023-02-28,23147.353515625,23585.384765625,23077.650390625,23521.837890625,20535363434,1828.9000244140625,1830.0,1808.0999755859373,1808.0999755859373,618,3970.14990234375,3997.5,3968.97998046875,3977.18994140625,5043400000
2023-03-01,23646.55078125,23880.6328125,23088.626953125,23150.9296875,24662841200,1837.699951171875,1841.699951171875,1827.0999755859373,1827.0999755859373,211,3951.389892578125,3971.72998046875,3939.050048828125,3963.340087890625,4249480000
2023-03-02,23475.466796875,23739.138671875,23245.021484375,23647.01953125,20386398516,1833.5,1836.300048828125,1830.0,1830.0,154,3981.35009765625,3990.840087890625,3928.159912109375,3938.679931640625,4244900000
2023-03-03,22362.6796875,23479.34765625,22213.23828125,23476.6328125,26062404610,1847.699951171875,1855.4000244140625,1837.300048828125,1837.300048828125,61,4045.639892578125,4048.2900390625,3995.169921875,3998.02001953125,4084730000
2023-03-06,22429.7578125,22584.29296875,22331.314453125,22436.81640625,17353192895,1847.9000244140625,1853.800048828125,1844.199951171875,1853.300048828125,5,4048.419921875,4078.489990234375,4044.610107421875,4055.14990234375,4000870000
2023-03-07,22219.76953125,22527.41796875,22011.26171875,22428.322265625,22765452204,1813.9000244140625,1840.9000244140625,1813.9000244140625,1840.9000244140625,450,3986.3701171875,4050.0,3980.31005859375,4048.260009765625,3922500000
2023-03-08,21718.080078125,22268.896484375,21708.05078125,22216.44140625,22536575684,1812.699951171875,1812.9000244140625,1811.5,1811.5999755859373,75,3992.010009765625,4000.409912109375,3969.760009765625,3987.550048828125,3535570000
2023-03-09,20363.021484375,21802.716796875,20210.306640625,21720.080078125,30364664171,1829.300048828125,1829.300048828125,1815.5999755859373,1816.4000244140625,332,3918.320068359375,4017.81005859375,3908.699951171875,3998.659912109375,4445260000
2023-03-10,20187.244140625,20370.595703125,19628.25390625,20367.001953125,39578257695,1862.0,1868.5,1852.0,1852.300048828125,248,3861.590087890625,3934.050048828125,3846.320068359375,3912.77001953125,5518190000
2023-03-13,24197.533203125,24550.837890625,21918.19921875,22156.40625,49466362688,1911.699951171875,1913.0999755859373,1875.0999755859373,1890.800048828125,503,3855.760009765625,3905.050048828125,3808.860107421875,3835.1201171875,6558020000
2023-03-14,24746.07421875,26514.716796875,24081.18359375,24201.765625,54622230164,1906.199951171875,1912.199951171875,1901.0999755859373,1912.199951171875,107,3919.2900390625,3937.2900390625,3873.6298828125,3894.010009765625,5665870000
2023-03-15,24375.9609375,25240.615234375,23964.91015625,24770.92578125,43655701450,1926.5999755859373,1926.5999755859373,1898.5,1903.9000244140625,564,3891.929931640625,3894.260009765625,3838.239990234375,3876.739990234375,6594010000
2023-03-16,25052.7890625,25190.326171875,24225.111328125,24373.45703125,33866061747,1919.0,1931.699951171875,1909.9000244140625,1909.9000244140625,394,3960.280029296875,3964.4599609375,3864.110107421875,3878.929931640625,5695790000
2023-03-17,27423.9296875,27787.8125,24955.169921875,25055.123046875,50730261335,1969.800048828125,1985.0999755859373,1946.0,1946.0,82,3916.639892578125,3958.909912109375,3901.27001953125,3958.68994140625,9354280000
2023-03-20,27767.236328125,28527.724609375,27242.880859375,28041.6015625,44774027664,1979.199951171875,2003.9000244140625,1968.9000244140625,1988.300048828125,389,3951.570068359375,3956.6201171875,3916.889892578125,3917.469970703125,5347140000
2023-03-21,28175.81640625,28439.5625,27439.646484375,27768.392578125,36102192830,1938.0,1973.800048828125,1938.0,1973.800048828125,47,4002.8701171875,4009.080078125,3971.18994140625,3975.889892578125,4920240000
2023-03-22,27307.4375,28803.3359375,26759.99609375,28158.720703125,33382021890,1946.800048828125,1974.0,1946.800048828125,1946.800048828125,50,3936.969970703125,4039.489990234375,3936.169921875,4002.0400390625,4533010000
2023-03-23,28333.97265625,28729.84375,27183.36328125,27301.95703125,24220433689,1993.800048828125,1994.5999755859373,1990.5,1990.5,33,3948.719970703125,4007.659912109375,3919.050048828125,3959.2099609375,4991600000
2023-03-24,27493.28515625,28388.4375,27039.265625,28324.111328125,25980310960,1982.0999755859373,1995.4000244140625,1982.0999755859373,1991.699951171875,19,3970.989990234375,3972.739990234375,3909.159912109375,3939.2099609375,4583970000
2023-03-27,27139.888671875,28037.92578125,26606.689453125,27994.068359375,18188895178,1952.4000244140625,1957.199951171875,1952.4000244140625,1957.199951171875,877,3977.530029296875,4003.830078125,3970.489990234375,3982.929931640625,4233540000
2023-03-28,27268.130859375,27460.71875,26677.818359375,27132.888671875,17783600385,1972.4000244140625,1972.4000244140625,1972.4000244140625,1972.4000244140625,21,3971.27001953125,3979.199951171875,3951.530029296875,3974.1298828125,4014600000
2023-03-29,28348.44140625,28619.54296875,27259.662109375,27267.03125,20684945906,1966.0999755859373,1966.0999755859373,1966.0999755859373,1966.0999755859373,88563,4027.81005859375,4030.590087890625,3999.530029296875,3999.530029296875,4145250000
2023-03-30,28033.5625,29159.90234375,27720.16015625,28350.140625,22435349951,1980.300048828125,1984.4000244140625,1954.9000244140625,1965.9000244140625,10119,4050.830078125,4057.85009765625,4032.10009765625,4046.739990234375,3930860000
2023-03-31,28478.484375,28639.896484375,27583.71484375,28032.26171875,19001327598,1969.0,1986.800048828125,1968.0,1981.300048828125,957,4109.31005859375,4110.75,4056.179931640625,4056.179931640625,4525120000
2023-04-03,27790.220703125,28475.623046875,27276.720703125,28183.080078125,19556501327,1983.9000244140625,1991.699951171875,1950.0,1968.0999755859373,737,4124.509765625,4127.66015625,4098.7900390625,4102.2001953125,4234700000
2023-04-04,28168.08984375,28433.7421875,27681.3046875,27795.2734375,15284538859,2022.199951171875,2027.0999755859373,1979.0,1984.5999755859373,811,4100.60009765625,4133.1298828125,4086.8701171875,4128.02978515625,4227800000
2023-04-05,28177.984375,28739.23828125,27843.763671875,28169.7265625,17052315986,2020.9000244140625,2033.800048828125,2013.5999755859373,2022.0999755859373,525,4090.3798828125,4099.68994140625,4072.56005859375,4094.5,3968020000
